2023-05-24 14:09:49,362 - INFO - Namespace(method='GraphCL_AUG_OGSN', dataset='IMDB-BINARY', feature='sub', dataset_file='IMDB-BINARY_global_complete_graph_5.pt', seed=42, times=5, save_path='log/GraphCL_AUG_OGSN_sub_IMDB-BINARY/IMDB-BINARY_global_complete_graph_5', device=device(type='cpu'), pn=0.2, factor=0.2, cal_weight='node', core='both', epoch=100, batch_size=64, shuffle=True, hid_units=128, num_layer=2, sample=None, interval=20, save_model=False, save_embed=False, eval_model=True, norm=False)
2023-05-24 14:09:49,362 - INFO - Output path: log/GraphCL_AUG_OGSN_sub_IMDB-BINARY/IMDB-BINARY_global_complete_graph_5_0.2
2023-05-24 14:32:48,845 - INFO - T2, epoch:83, loss:20.2790
2023-05-24 14:32:53,650 - INFO - T2, epoch:84, loss:21.2532
2023-05-24 14:32:58,460 - INFO - T2, epoch:85, loss:20.5660
2023-05-24 14:33:03,288 - INFO - T2, epoch:86, loss:20.3965
2023-05-24 14:33:08,090 - INFO - T2, epoch:87, loss:20.7913
2023-05-24 14:33:12,886 - INFO - T2, epoch:88, loss:20.1867
2023-05-24 14:33:17,697 - INFO - T2, epoch:89, loss:20.7507
2023-05-24 14:33:22,479 - INFO - T2, epoch:90, loss:20.5693
2023-05-24 14:33:27,242 - INFO - T2, epoch:91, loss:20.9397
2023-05-24 14:33:32,000 - INFO - T2, epoch:92, loss:20.4487
2023-05-24 14:33:36,807 - INFO - T2, epoch:93, loss:20.0619
2023-05-24 14:33:41,655 - INFO - T2, epoch:94, loss:20.6641
2023-05-24 14:33:46,480 - INFO - T2, epoch:95, loss:20.1769
2023-05-24 14:33:51,347 - INFO - T2, epoch:96, loss:20.6789
2023-05-24 14:33:56,176 - INFO - T2, epoch:97, loss:20.1392
2023-05-24 14:34:01,011 - INFO - T2, epoch:98, loss:20.5569
2023-05-24 14:34:05,955 - INFO - T2, epoch:99, loss:20.7145
2023-05-24 14:34:10,815 - INFO - T2, epoch:100, loss:20.2920
2023-05-24 14:35:00,092 - INFO - accuracies_val:74.00¡À5.40, accuracies:77.00¡À4.22
2023-05-24 14:35:00,093 - INFO - ### Results ###
2023-05-24 14:35:00,093 - INFO - Best Accuracy: 77.10
2023-05-24 14:35:00,093 - INFO - Duration: 740.78
2023-05-24 14:35:04,502 - INFO - Preprocessing is ok.
2023-05-24 14:35:09,255 - INFO - T3, epoch:1, loss:78.1743
2023-05-24 14:35:14,006 - INFO - T3, epoch:2, loss:52.5038
2023-05-24 14:35:18,732 - INFO - T3, epoch:3, loss:44.8291
2023-05-24 14:35:23,472 - INFO - T3, epoch:4, loss:41.6902
2023-05-24 14:35:28,208 - INFO - T3, epoch:5, loss:38.3657
2023-05-24 14:35:33,027 - INFO - T3, epoch:6, loss:35.9344
2023-05-24 14:35:37,770 - INFO - T3, epoch:7, loss:34.6045
